Academic Year,LSS Number,LSS Name,School Number,School Name,Assessment,Grade,Tested Count,Proficient Count,Proficient Pct,Level 1 Pct,Level 2 Pct,Level 3 Pct,Level 4 Pct,Create Date
2019,04,Calvert,0113,Patuxent High,Mathematics,11,*,*,*,*,*,*,*,20191002
2019,04,Calvert,0114,St Leonard Elementary,English Language Arts,3,*,*,*,*,*,*,*,20191002
2019,04,Calvert,0114,St Leonard Elementary,English Language Arts,4,*,*,*,*,*,*,*,20191002
2019,04,Calvert,0114,St Leonard Elementary,English Language Arts,5,*,*,*,*,*,*,*,20191002
2019,04,Calvert,0114,St Leonard Elementary,Mathematics,3,*,*,*,*,*,*,*,20191002
2019,04,Calvert,0114,St Leonard Elementary,Mathematics,4,*,*,*,*,*,*,*,20191002
2019,04,Calvert,0114,St Leonard Elementary,Mathematics,5,*,*,*,*,*,*,*,20191002
2019,04,Calvert,0116,Mill Creek Middle,English Language Arts,8,*,*,*,*,*,*,*,20191002
2019,04,Calvert,0116,Mill Creek Middle,Mathematics,8,*,*,*,*,*,*,*,20191002
2019,04,Calvert,0201,Calvert Middle,English Language Arts,6,*,*,*,*,*,*,*,20191002
2019,04,Calvert,0201,Calvert Middle,English Language Arts,7,*,*,*,*,*,*,*,20191002
2019,04,Calvert,0201,Calvert Middle,English Language Arts,8,*,*,*,*,*,*,*,20191002
2019,04,Calvert,0201,Calvert Middle,Mathematics,6,*,*,*,*,*,*,*,20191002
2019,04,Calvert,0201,Calvert Middle,Mathematics,7,*,*,*,*,*,*,*,20191002
2019,04,Calvert,0201,Calvert Middle,Mathematics,8,*,*,*,*,*,*,*,20191002
2019,04,Calvert,0206,Calvert Country School,English Language Arts,4,*,*,*,*,*,*,*,20191002
2019,04,Calvert,0206,Calvert Country School,English Language Arts,5,*,*,*,*,*,*,*,20191002
2019,04,Calvert,0206,Calvert Country School,English Language Arts,6,*,*,*,*,*,*,*,20191002
2019,04,Calvert,0206,Calvert Country School,English Language Arts,7,*,*,*,*,*,*,*,20191002
2019,04,Calvert,0206,Calvert Country School,English Language Arts,8,*,*,*,*,*,*,*,20191002
2019,04,Calvert,0206,Calvert Country School,English Language Arts,11,*,*,*,*,*,*,*,20191002
2019,04,Calvert,0206,Calvert Country School,Mathematics,4,*,*,*,*,*,*,*,20191002
2019,04,Calvert,0206,Calvert Country School,Mathematics,5,*,*,*,*,*,*,*,20191002
2019,04,Calvert,0206,Calvert Country School,Mathematics,6,*,*,*,*,*,*,*,20191002
2019,04,Calvert,0206,Calvert Country School,Mathematics,7,*,*,*,*,*,*,*,20191002
2019,04,Calvert,0206,Calvert Country School,Mathematics,8,*,*,*,*,*,*,*,20191002
2019,04,Calvert,0206,Calvert Country School,Mathematics,11,*,*,*,*,*,*,*,20191002
2019,04,Calvert,0207,Calvert Elementary,English Language Arts,3,*,*,*,*,*,*,*,20191002
2019,04,Calvert,0207,Calvert Elementary,English Language Arts,5,*,*,*,*,*,*,*,20191002
2019,04,Calvert,0207,Calvert Elementary,Mathematics,3,*,*,*,*,*,*,*,20191002
2019,04,Calvert,0207,Calvert Elementary,Mathematics,5,*,*,*,*,*,*,*,20191002
2019,04,Calvert,0208,Barstow Elementary,English Language Arts,3,*,*,*,*,*,*,*,20191002
2019,04,Calvert,0208,Barstow Elementary,Mathematics,3,*,*,*,*,*,*,*,20191002
2019,04,Calvert,0213,Calvert High,English Language Arts,11,*,*,*,*,*,*,*,20191002
2019,04,Calvert,0213,Calvert High,Mathematics,11,*,*,*,*,*,*,*,20191002
2019,04,Calvert,0216,Plum Point Middle,English Language Arts,6,*,*,*,*,*,*,*,20191002
2019,04,Calvert,0216,Plum Point Middle,English Language Arts,7,*,*,*,*,*,*,*,20191002
2019,04,Calvert,0216,Plum Point Middle,English Language Arts,8,*,*,*,*,*,*,*,20191002
2019,04,Calvert,0216,Plum Point Middle,Mathematics,6,*,*,*,*,*,*,*,20191002
2019,04,Calvert,0216,Plum Point Middle,Mathematics,7,*,*,*,*,*,*,*,20191002
2019,04,Calvert,0216,Plum Point Middle,Mathematics,8,*,*,*,*,*,*,*,20191002
2019,04,Calvert,0312,Mount Harmony Elementary,English Language Arts,3,*,*,*,*,*,*,*,20191002
2019,04,Calvert,0312,Mount Harmony Elementary,English Language Arts,5,*,*,*,*,*,*,*,20191002
2019,04,Calvert,0312,Mount Harmony Elementary,Mathematics,3,*,*,*,*,*,*,*,20191002
2019,04,Calvert,0312,Mount Harmony Elementary,Mathematics,5,*,*,*,*,*,*,*,20191002
2019,04,Calvert,A,All Calvert Schools,English Language Arts,3,*,*,*,*,*,*,*,20191002
2019,04,Calvert,A,All Calvert Schools,English Language Arts,4,*,*,*,*,*,*,*,20191002
2019,04,Calvert,A,All Calvert Schools,English Language Arts,5,*,*,*,*,*,*,*,20191002
2019,04,Calvert,A,All Calvert Schools,English Language Arts,6,*,*,*,*,*,*,*,20191002
2019,04,Calvert,A,All Calvert Schools,English Language Arts,7,*,*,*,*,*,*,*,20191002
2019,04,Calvert,A,All Calvert Schools,English Language Arts,8,17,6,35.3,23.5,41.2,29.4,5.9,20191002
2019,04,Calvert,A,All Calvert Schools,English Language Arts,11,*,*,*,*,*,*,*,20191002
2019,04,Calvert,A,All Calvert Schools,Mathematics,3,*,*,*,*,*,*,*,20191002
2019,04,Calvert,A,All Calvert Schools,Mathematics,4,*,*,*,*,*,*,*,20191002
2019,04,Calvert,A,All Calvert Schools,Mathematics,5,*,*,*,*,*,*,*,20191002
2019,04,Calvert,A,All Calvert Schools,Mathematics,6,*,*,*,*,*,*,*,20191002
2019,04,Calvert,A,All Calvert Schools,Mathematics,7,*,*,*,*,*,*,*,20191002
2019,04,Calvert,A,All Calvert Schools,Mathematics,8,17,8,47.1,11.8,41.2,47.1,<= 5.0,20191002
2019,04,Calvert,A,All Calvert Schools,Mathematics,11,*,*,*,*,*,*,*,20191002
2019,05,Caroline,0201,Greensboro Elementary School,English Language Arts,3,*,*,*,*,*,*,*,20191002
2019,05,Caroline,0201,Greensboro Elementary School,Mathematics,3,*,*,*,*,*,*,*,20191002
2019,05,Caroline,0301,Denton Elementary School,English Language Arts,3,*,*,*,*,*,*,*,20191002
2019,05,Caroline,0301,Denton Elementary School,English Language Arts,4,*,*,*,*,*,*,*,20191002
2019,05,Caroline,0301,Denton Elementary School,Mathematics,3,*,*,*,*,*,*,*,20191002
2019,05,Caroline,0301,Denton Elementary School,Mathematics,4,*,*,*,*,*,*,*,20191002
2019,05,Caroline,0302,Lockerman Middle School,English Language Arts,6,*,*,*,*,*,*,*,20191002
2019,05,Caroline,0302,Lockerman Middle School,English Language Arts,7,*,*,*,*,*,*,*,20191002
2019,05,Caroline,0302,Lockerman Middle School,English Language Arts,8,*,*,*,*,*,*,*,20191002
2019,05,Caroline,0302,Lockerman Middle School,Mathematics,6,*,*,*,*,*,*,*,20191002
2019,05,Caroline,0302,Lockerman Middle School,Mathematics,7,*,*,*,*,*,*,*,20191002
2019,05,Caroline,0302,Lockerman Middle School,Mathematics,8,*,*,*,*,*,*,*,20191002
2019,05,Caroline,0401,Preston Elementary School,English Language Arts,4,*,*,*,*,*,*,*,20191002
2019,05,Caroline,0401,Preston Elementary School,Mathematics,4,*,*,*,*,*,*,*,20191002
2019,05,Caroline,0501,Federalsburg Elementary School,English Language Arts,3,*,*,*,*,*,*,*,20191002
2019,05,Caroline,0501,Federalsburg Elementary School,English Language Arts,4,*,*,*,*,*,*,*,20191002
2019,05,Caroline,0501,Federalsburg Elementary School,Mathematics,3,*,*,*,*,*,*,*,20191002
2019,05,Caroline,0501,Federalsburg Elementary School,Mathematics,4,*,*,*,*,*,*,*,20191002
2019,05,Caroline,0701,Ridgely Elementary School,English Language Arts,4,*,*,*,*,*,*,*,20191002
2019,05,Caroline,0701,Ridgely Elementary School,English Language Arts,5,*,*,*,*,*,*,*,20191002
2019,05,Caroline,0701,Ridgely Elementary School,Mathematics,4,*,*,*,*,*,*,*,20191002
2019,05,Caroline,0701,Ridgely Elementary School,Mathematics,5,*,*,*,*,*,*,*,20191002
2019,05,Caroline,0703,North Caroline High School,English Language Arts,11,*,*,*,*,*,*,*,20191002
2019,05,Caroline,0703,North Caroline High School,Mathematics,11,*,*,*,*,*,*,*,20191002
2019,05,Caroline,0801,Colonel Richardson High School,English Language Arts,11,*,*,*,*,*,*,*,20191002
2019,05,Caroline,0801,Colonel Richardson High School,Mathematics,11,*,*,*,*,*,*,*,20191002
2019,05,Caroline,0802,Colonel Richardson Middle School,English Language Arts,7,*,*,*,*,*,*,*,20191002
2019,05,Caroline,0802,Colonel Richardson Middle School,English Language Arts,8,*,*,*,*,*,*,*,20191002
2019,05,Caroline,0802,Colonel Richardson Middle School,Mathematics,7,*,*,*,*,*,*,*,20191002
2019,05,Caroline,0802,Colonel Richardson Middle School,Mathematics,8,*,*,*,*,*,*,*,20191002
2019,05,Caroline,A,All Caroline Schools,English Language Arts,3,*,*,*,*,*,*,*,20191002
2019,05,Caroline,A,All Caroline Schools,English Language Arts,4,*,*,*,*,*,*,*,20191002
2019,05,Caroline,A,All Caroline Schools,English Language Arts,5,*,*,*,*,*,*,*,20191002
2019,05,Caroline,A,All Caroline Schools,English Language Arts,6,*,*,*,*,*,*,*,20191002
2019,05,Caroline,A,All Caroline Schools,English Language Arts,7,*,*,*,*,*,*,*,20191002
2019,05,Caroline,A,All Caroline Schools,English Language Arts,8,*,*,*,*,*,*,*,20191002
2019,05,Caroline,A,All Caroline Schools,English Language Arts,11,*,*,*,*,*,*,*,20191002
2019,05,Caroline,A,All Caroline Schools,Mathematics,3,*,*,*,*,*,*,*,20191002
2019,05,Caroline,A,All Caroline Schools,Mathematics,4,*,*,*,*,*,*,*,20191002
2019,05,Caroline,A,All Caroline Schools,Mathematics,5,*,*,*,*,*,*,*,20191002
2019,05,Caroline,A,All Caroline Schools,Mathematics,6,*,*,*,*,*,*,*,20191002
2019,05,Caroline,A,All Caroline Schools,Mathematics,7,*,*,*,*,*,*,*,20191002
2019,05,Caroline,A,All Caroline Schools,Mathematics,8,*,*,*,*,*,*,*,20191002
2019,05,Caroline,A,All Caroline Schools,Mathematics,11,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0103,Taneytown Elementary,English Language Arts,5,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0103,Taneytown Elementary,Mathematics,5,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0105,Northwest Middle,English Language Arts,6,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0105,Northwest Middle,English Language Arts,7,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0105,Northwest Middle,Mathematics,6,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0105,Northwest Middle,Mathematics,7,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0202,Francis Scott Key High,English Language Arts,11,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0202,Francis Scott Key High,Mathematics,11,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0503,Linton Springs Elementary,English Language Arts,3,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0503,Linton Springs Elementary,English Language Arts,5,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0503,Linton Springs Elementary,Mathematics,3,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0503,Linton Springs Elementary,Mathematics,5,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0504,Sykesville Middle,English Language Arts,8,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0504,Sykesville Middle,Mathematics,8,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0506,Carrolltowne Elementary,English Language Arts,4,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0506,Carrolltowne Elementary,English Language Arts,5,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0506,Carrolltowne Elementary,Mathematics,4,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0506,Carrolltowne Elementary,Mathematics,5,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0507,Liberty High,English Language Arts,11,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0507,Liberty High,Mathematics,11,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0508,Oklahoma Road Middle,English Language Arts,8,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0508,Oklahoma Road Middle,Mathematics,8,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0509,Piney Ridge Elementary,English Language Arts,4,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0509,Piney Ridge Elementary,Mathematics,4,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0510,Century High,English Language Arts,11,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0510,Century High,Mathematics,11,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0601,Manchester Elementary,English Language Arts,4,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0601,Manchester Elementary,English Language Arts,5,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0601,Manchester Elementary,Mathematics,4,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0601,Manchester Elementary,Mathematics,5,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0602,Manchester Valley High,English Language Arts,11,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0602,Manchester Valley High,Mathematics,11,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0603,Ebb Valley Elementary,English Language Arts,4,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0603,Ebb Valley Elementary,Mathematics,4,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0703,Westminster West Middle,English Language Arts,6,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0703,Westminster West Middle,English Language Arts,7,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0703,Westminster West Middle,English Language Arts,8,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0703,Westminster West Middle,Mathematics,6,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0703,Westminster West Middle,Mathematics,7,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0703,Westminster West Middle,Mathematics,8,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0704,Winters Mill High,English Language Arts,11,13,6,46.2,15.4,38.5,38.5,7.7,20191002
2019,06,Carroll,0704,Winters Mill High,Mathematics,11,13,7,53.8,15.4,30.8,30.8,23.1,20191002
2019,06,Carroll,0707,Westminster High,English Language Arts,11,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0707,Westminster High,Mathematics,11,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0710,Westminster Elementary,English Language Arts,5,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0710,Westminster Elementary,Mathematics,5,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0711,Robert Moton Elementary,English Language Arts,3,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0711,Robert Moton Elementary,English Language Arts,4,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0711,Robert Moton Elementary,English Language Arts,5,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0711,Robert Moton Elementary,Mathematics,3,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0711,Robert Moton Elementary,Mathematics,4,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0711,Robert Moton Elementary,Mathematics,5,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0712,Carroll Springs School,English Language Arts,4,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0712,Carroll Springs School,English Language Arts,5,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0712,Carroll Springs School,English Language Arts,6,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0712,Carroll Springs School,English Language Arts,8,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0712,Carroll Springs School,English Language Arts,11,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0712,Carroll Springs School,Mathematics,4,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0712,Carroll Springs School,Mathematics,5,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0712,Carroll Springs School,Mathematics,6,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0712,Carroll Springs School,Mathematics,8,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0712,Carroll Springs School,Mathematics,11,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0801,North Carroll Middle,English Language Arts,6,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0801,North Carroll Middle,English Language Arts,7,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0801,North Carroll Middle,English Language Arts,8,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0801,North Carroll Middle,Mathematics,6,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0801,North Carroll Middle,Mathematics,7,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0801,North Carroll Middle,Mathematics,8,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0804,Hampstead Elementary,English Language Arts,3,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0804,Hampstead Elementary,English Language Arts,4,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0804,Hampstead Elementary,English Language Arts,5,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0804,Hampstead Elementary,Mathematics,3,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0804,Hampstead Elementary,Mathematics,4,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0804,Hampstead Elementary,Mathematics,5,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0806,Spring Garden Elementary,English Language Arts,4,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0806,Spring Garden Elementary,Mathematics,4,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0807,Shiloh Middle,English Language Arts,6,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0807,Shiloh Middle,English Language Arts,7,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0807,Shiloh Middle,English Language Arts,8,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0807,Shiloh Middle,Mathematics,6,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0807,Shiloh Middle,Mathematics,7,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0807,Shiloh Middle,Mathematics,8,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0906,Winfield Elementary,English Language Arts,3,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0906,Winfield Elementary,English Language Arts,4,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0906,Winfield Elementary,English Language Arts,5,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0906,Winfield Elementary,Mathematics,3,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0906,Winfield Elementary,Mathematics,4,*,*,*,*,*,*,*,20191002
2019,06,Carroll,0906,Winfield Elementary,Mathematics,5,*,*,*,*,*,*,*,20191002
2019,06,Carroll,1305,Mount Airy Elementary,English Language Arts,3,*,*,*,*,*,*,*,20191002
2019,06,Carroll,1305,Mount Airy Elementary,Mathematics,3,*,*,*,*,*,*,*,20191002
2019,06,Carroll,1306,Mount Airy Middle,English Language Arts,6,*,*,*,*,*,*,*,20191002
2019,06,Carroll,1306,Mount Airy Middle,English Language Arts,7,*,*,*,*,*,*,*,20191002
2019,06,Carroll,1306,Mount Airy Middle,English Language Arts,8,*,*,*,*,*,*,*,20191002
2019,06,Carroll,1306,Mount Airy Middle,Mathematics,6,*,*,*,*,*,*,*,20191002
2019,06,Carroll,1306,Mount Airy Middle,Mathematics,7,*,*,*,*,*,*,*,20191002
2019,06,Carroll,1306,Mount Airy Middle,Mathematics,8,*,*,*,*,*,*,*,20191002
2019,06,Carroll,1401,South Carroll High,English Language Arts,11,*,*,*,*,*,*,*,20191002
2019,06,Carroll,1401,South Carroll High,Mathematics,11,*,*,*,*,*,*,*,20191002
2019,06,Carroll,A,All Carroll Schools,English Language Arts,3,12,2,16.7,58.3,25,16.7,<= 5.0,20191002
2019,06,Carroll,A,All Carroll Schools,English Language Arts,4,16,6,37.5,43.8,18.8,31.3,6.3,20191002
2019,06,Carroll,A,All Carroll Schools,English Language Arts,5,13,7,53.8,30.8,15.4,30.8,23.1,20191002
2019,06,Carroll,A,All Carroll Schools,English Language Arts,6,21,14,66.7,14.3,19,61.9,<= 5.0,20191002
2019,06,Carroll,A,All Carroll Schools,English Language Arts,7,13,9,69.2,30.8,<= 5.0,38.5,30.8,20191002
2019,06,Carroll,A,All Carroll Schools,English Language Arts,8,26,15,57.7,19.2,23.1,34.6,23.1,20191002
2019,06,Carroll,A,All Carroll Schools,English Language Arts,11,28,16,57.1,14.3,28.6,46.4,10.7,20191002
2019,06,Carroll,A,All Carroll Schools,Mathematics,3,12,4,33.3,50,16.7,16.7,16.7,20191002
2019,06,Carroll,A,All Carroll Schools,Mathematics,4,15,8,53.3,33.3,13.3,40,13.3,20191002
2019,06,Carroll,A,All Carroll Schools,Mathematics,5,13,6,46.2,30.8,23.1,23.1,23.1,20191002
2019,06,Carroll,A,All Carroll Schools,Mathematics,6,21,14,66.7,14.3,19,57.1,9.5,20191002
2019,06,Carroll,A,All Carroll Schools,Mathematics,7,12,7,58.3,8.3,33.3,50,8.3,20191002
2019,06,Carroll,A,All Carroll Schools,Mathematics,8,26,16,61.5,30.8,7.7,50,11.5,20191002
2019,06,Carroll,A,All Carroll Schools,Mathematics,11,28,19,67.9,10.7,21.4,32.1,35.7,20191002
2019,07,Cecil,0204,Bohemia Manor High,English Language Arts,11,*,*,*,*,*,*,*,20191002
2019,07,Cecil,0204,Bohemia Manor High,Mathematics,11,*,*,*,*,*,*,*,20191002
2019,07,Cecil,0206,Bohemia Manor Middle,English Language Arts,6,*,*,*,*,*,*,*,20191002
2019,07,Cecil,0206,Bohemia Manor Middle,English Language Arts,7,*,*,*,*,*,*,*,20191002
2019,07,Cecil,0206,Bohemia Manor Middle,English Language Arts,8,*,*,*,*,*,*,*,20191002
2019,07,Cecil,0206,Bohemia Manor Middle,Mathematics,6,*,*,*,*,*,*,*,20191002
2019,07,Cecil,0206,Bohemia Manor Middle,Mathematics,7,*,*,*,*,*,*,*,20191002
2019,07,Cecil,0206,Bohemia Manor Middle,Mathematics,8,*,*,*,*,*,*,*,20191002
2019,07,Cecil,0302,Elkton High,English Language Arts,11,*,*,*,*,*,*,*,20191002
2019,07,Cecil,0302,Elkton High,Mathematics,11,*,*,*,*,*,*,*,20191002
2019,07,Cecil,0303,Elkton Middle,English Language Arts,6,*,*,*,*,*,*,*,20191002
2019,07,Cecil,0303,Elkton Middle,English Language Arts,7,*,*,*,*,*,*,*,20191002
2019,07,Cecil,0303,Elkton Middle,English Language Arts,8,*,*,*,*,*,*,*,20191002
2019,07,Cecil,0303,Elkton Middle,Mathematics,6,*,*,*,*,*,*,*,20191002
2019,07,Cecil,0303,Elkton Middle,Mathematics,7,*,*,*,*,*,*,*,20191002
2019,07,Cecil,0303,Elkton Middle,Mathematics,8,*,*,*,*,*,*,*,20191002
2019,07,Cecil,0310,Gilpin Manor Elementary,English Language Arts,3,*,*,*,*,*,*,*,20191002
2019,07,Cecil,0310,Gilpin Manor Elementary,English Language Arts,5,*,*,*,*,*,*,*,20191002
2019,07,Cecil,0310,Gilpin Manor Elementary,Mathematics,3,*,*,*,*,*,*,*,20191002
2019,07,Cecil,0310,Gilpin Manor Elementary,Mathematics,5,*,*,*,*,*,*,*,20191002
2019,07,Cecil,0311,Holly Hall Elementary,English Language Arts,4,*,*,*,*,*,*,*,20191002
2019,07,Cecil,0311,Holly Hall Elementary,Mathematics,4,*,*,*,*,*,*,*,20191002
2019,07,Cecil,0313,Cherry Hill Middle,English Language Arts,6,*,*,*,*,*,*,*,20191002
2019,07,Cecil,0313,Cherry Hill Middle,English Language Arts,7,*,*,*,*,*,*,*,20191002
2019,07,Cecil,0313,Cherry Hill Middle,English Language Arts,8,*,*,*,*,*,*,*,20191002
2019,07,Cecil,0313,Cherry Hill Middle,Mathematics,6,*,*,*,*,*,*,*,20191002
2019,07,Cecil,0313,Cherry Hill Middle,Mathematics,7,*,*,*,*,*,*,*,20191002
2019,07,Cecil,0313,Cherry Hill Middle,Mathematics,8,*,*,*,*,*,*,*,20191002
2019,07,Cecil,0316,Thomson Estates Elementary,English Language Arts,4,*,*,*,*,*,*,*,20191002
2019,07,Cecil,0316,Thomson Estates Elementary,English Language Arts,5,*,*,*,*,*,*,*,20191002
2019,07,Cecil,0316,Thomson Estates Elementary,Mathematics,4,*,*,*,*,*,*,*,20191002
2019,07,Cecil,0316,Thomson Estates Elementary,Mathematics,5,*,*,*,*,*,*,*,20191002
2019,07,Cecil,0504,North East Middle,English Language Arts,6,*,*,*,*,*,*,*,20191002
2019,07,Cecil,0504,North East Middle,Mathematics,6,*,*,*,*,*,*,*,20191002
2019,07,Cecil,0506,North East Elementary,English Language Arts,3,*,*,*,*,*,*,*,20191002
2019,07,Cecil,0506,North East Elementary,English Language Arts,4,*,*,*,*,*,*,*,20191002
2019,07,Cecil,0506,North East Elementary,Mathematics,3,*,*,*,*,*,*,*,20191002
2019,07,Cecil,0506,North East Elementary,Mathematics,4,*,*,*,*,*,*,*,20191002
2019,07,Cecil,0510,Bay View Elementary,English Language Arts,5,*,*,*,*,*,*,*,20191002
2019,07,Cecil,0510,Bay View Elementary,Mathematics,5,*,*,*,*,*,*,*,20191002
2019,07,Cecil,0514,North East High,English Language Arts,11,*,*,*,*,*,*,*,20191002
2019,07,Cecil,0514,North East High,Mathematics,11,*,*,*,*,*,*,*,20191002
2019,07,Cecil,0606,Rising Sun Middle School,English Language Arts,6,*,*,*,*,*,*,*,20191002
2019,07,Cecil,0606,Rising Sun Middle School,English Language Arts,7,*,*,*,*,*,*,*,20191002
2019,07,Cecil,0606,Rising Sun Middle School,English Language Arts,8,*,*,*,*,*,*,*,20191002
2019,07,Cecil,0606,Rising Sun Middle School,Mathematics,6,*,*,*,*,*,*,*,20191002
2019,07,Cecil,0606,Rising Sun Middle School,Mathematics,7,*,*,*,*,*,*,*,20191002
2019,07,Cecil,0606,Rising Sun Middle School,Mathematics,8,*,*,*,*,*,*,*,20191002
2019,07,Cecil,0701,Perryville Middle,English Language Arts,6,*,*,*,*,*,*,*,20191002
2019,07,Cecil,0701,Perryville Middle,English Language Arts,7,*,*,*,*,*,*,*,20191002
2019,07,Cecil,0701,Perryville Middle,Mathematics,6,*,*,*,*,*,*,*,20191002
2019,07,Cecil,0701,Perryville Middle,Mathematics,7,*,*,*,*,*,*,*,20191002
2019,07,Cecil,0703,Perryville Elementary,English Language Arts,5,*,*,*,*,*,*,*,20191002
2019,07,Cecil,0703,Perryville Elementary,Mathematics,5,*,*,*,*,*,*,*,20191002
2019,07,Cecil,0704,Bainbridge Elementary,English Language Arts,4,*,*,*,*,*,*,*,20191002
2019,07,Cecil,0704,Bainbridge Elementary,Mathematics,4,*,*,*,*,*,*,*,20191002
2019,07,Cecil,0904,Calvert Elementary,English Language Arts,3,*,*,*,*,*,*,*,20191002
2019,07,Cecil,0904,Calvert Elementary,English Language Arts,4,*,*,*,*,*,*,*,20191002
2019,07,Cecil,0904,Calvert Elementary,Mathematics,3,*,*,*,*,*,*,*,20191002
2019,07,Cecil,0904,Calvert Elementary,Mathematics,4,*,*,*,*,*,*,*,20191002
2019,07,Cecil,0905,Rising Sun High,English Language Arts,11,*,*,*,*,*,*,*,20191002
2019,07,Cecil,0905,Rising Sun High,Mathematics,11,*,*,*,*,*,*,*,20191002
2019,07,Cecil,A,All Cecil Schools,English Language Arts,3,*,*,*,*,*,*,*,20191002
2019,07,Cecil,A,All Cecil Schools,English Language Arts,4,*,*,*,*,*,*,*,20191002
2019,07,Cecil,A,All Cecil Schools,English Language Arts,5,*,*,*,*,*,*,*,20191002
2019,07,Cecil,A,All Cecil Schools,English Language Arts,6,13,5,38.5,30.8,30.8,30.8,7.7,20191002
